% event from 2007-01-30 00:00-01:20 Cluster-4 burst, Ey
%  f [Hz]          power [(mV/m)^2/Hz]   
   7.9887138e+01   6.1766986e-06
   7.9942731e+01   7.0932070e-06
   7.9998324e+01   6.7132045e-06
   8.0053917e+01   7.0099792e-06
   8.0109510e+01   8.0648675e-06
   8.0165103e+01   7.2957803e-06
   8.0220696e+01   6.3539439e-06
   8.0276289e+01   6.5143067e-06
   8.0331882e+01   6.4191234e-06
   8.0387475e+01   6.4489905e-06
   8.0443068e+01   7.1762142e-06
   8.0498661e+01   7.4214780e-06
   8.0554254e+01   6.9819115e-06
   8.0609847e+01   6.8919896e-06
   8.0665440e+01   6.5384411e-06
   8.0721033e+01   6.2727685e-06
   8.0776626e+01   6.3419710e-06
   8.0832219e+01   5.7608739e-06
   8.0887812e+01   5.6756859e-06
   8.0943405e+01   6.1382760e-06
   8.0998998e+01   6.3362574e-06
   8.1054591e+01   6.2905279e-06
   8.1110184e+01   6.2742481e-06
   8.1165777e+01   5.8290457e-06
   8.1221370e+01   5.9062113e-06
   8.1276963e+01   6.2315451e-06
   8.1332556e+01   6.2792290e-06
   8.1388149e+01   6.3563345e-06
   8.1443742e+01   5.9083186e-06
   8.1499335e+01   5.5678811e-06
   8.1554928e+01   6.9696887e-06
   8.1610521e+01   6.4975681e-06
   8.1666114e+01   6.4107631e-06
   8.1721707e+01   6.3294536e-06
   8.1777300e+01   6.3219308e-06
   8.1832893e+01   6.2056721e-06
   8.1888486e+01   7.1182080e-06
   8.1944079e+01   7.1578574e-06
   8.1999672e+01   6.8588730e-06
   8.2055265e+01   6.5922238e-06
   8.2110858e+01   6.4331613e-06
   8.2166451e+01   6.1457044e-06
   8.2222044e+01   6.2885514e-06
   8.2277637e+01   6.3271286e-06
   8.2333230e+01   6.8565038e-06
   8.2388823e+01   6.6273697e-06
   8.2444416e+01   5.9391831e-06
   8.2500009e+01   6.2091195e-06
   8.2555602e+01   6.2696513e-06
   8.2611195e+01   6.2970361e-06
   8.2666788e+01   6.2207079e-06
   8.2722381e+01   6.1463138e-06
   8.2777974e+01   6.3632833e-06
   8.2833567e+01   6.4761056e-06
   8.2889160e+01   6.4368724e-06
   8.2944753e+01   6.1310580e-06
   8.3000346e+01   5.8908109e-06
   8.3055939e+01   6.0849915e-06
   8.3111532e+01   6.6750830e-06
   8.3167125e+01   5.9086086e-06
   8.3222718e+01   6.6522327e-06
   8.3278311e+01   6.9213348e-06
   8.3333904e+01   6.3487577e-06
   8.3389497e+01   7.2945572e-06
   8.3445090e+01   6.6551438e-06
   8.3500683e+01   6.0952122e-06
   8.3556276e+01   6.4050662e-06
   8.3611869e+01   6.7658243e-06
   8.3667462e+01   6.3740283e-06
   8.3723055e+01   6.7339883e-06
   8.3778648e+01   6.4822229e-06
   8.3834241e+01   5.8513948e-06
   8.3889834e+01   6.3887324e-06
   8.3945427e+01   6.7724589e-06
   8.4001020e+01   6.1501668e-06
   8.4056613e+01   5.4715705e-06
   8.4112206e+01   5.6254683e-06
   8.4167799e+01   5.8971409e-06
   8.4223392e+01   6.6081775e-06
   8.4278985e+01   6.6899836e-06
   8.4334578e+01   6.2806800e-06
   8.4390171e+01   6.5219719e-06
   8.4445764e+01   6.9395687e-06
   8.4501357e+01   6.5932268e-06
   8.4556950e+01   6.0261052e-06
   8.4612543e+01   6.1633161e-06
   8.4668136e+01   6.2345210e-06
   8.4723729e+01   9.3453458e-06
   8.4779322e+01   1.4380803e-05
   8.4834915e+01   7.7715323e-06
   8.4890508e+01   5.6336181e-06
   8.4946101e+01   5.9275926e-06
   8.5001694e+01   6.7828320e-06
   8.5057287e+01   7.1143047e-06
   8.5112880e+01   6.5261971e-06
   8.5168473e+01   6.8866674e-06
   8.5224066e+01   1.2863136e-05
   8.5279659e+01   1.3726361e-05
   8.5335252e+01   6.3506895e-06
   8.5390845e+01   5.9769057e-06
   8.5446438e+01   6.4272211e-06
   8.5502031e+01   7.7808958e-06
   8.5557624e+01   7.0538426e-06
   8.5613217e+01   6.0503854e-06
   8.5668810e+01   6.1777475e-06
   8.5724403e+01   6.7452002e-06
   8.5779996e+01   7.1672709e-06
   8.5835589e+01   6.5634286e-06
   8.5891182e+01   6.7307220e-06
   8.5946775e+01   6.7650400e-06
   8.6002368e+01   7.0405960e-06
   8.6057961e+01   6.8018041e-06
   8.6113554e+01   6.7098972e-06
   8.6169147e+01   6.8186179e-06
   8.6224740e+01   6.6744073e-06
   8.6280333e+01   6.6752840e-06
   8.6335926e+01   6.1836102e-06
   8.6391519e+01   5.6716276e-06
   8.6447112e+01   5.6869863e-06
   8.6502705e+01   5.8449633e-06
   8.6558298e+01   5.8500762e-06
   8.6613891e+01   8.1077949e-06
   8.6669484e+01   2.4133210e-05
   8.6725077e+01   2.1413968e-05
   8.6780670e+01   7.2865878e-06
   8.6836263e+01   6.6545181e-06
   8.6891856e+01   7.7188541e-06
   8.6947449e+01   7.0515331e-06
   8.7003042e+01   6.2177298e-06
   8.7058635e+01   5.8269903e-06
   8.7114228e+01   1.2002756e-05
   8.7169821e+01   3.8574087e-05
   8.7225414e+01   1.7157929e-05
   8.7281007e+01   6.0230043e-06
   8.7336600e+01   6.7139219e-06
   8.7392192e+01   8.3707806e-06
   8.7447785e+01   6.9913188e-06
   8.7503378e+01   6.4757672e-06
   8.7558971e+01   6.5933256e-06
   8.7614564e+01   6.2868123e-06
   8.7670157e+01   5.9229517e-06
   8.7725750e+01   6.6612658e-06
   8.7781343e+01   7.4961387e-06
   8.7836936e+01   8.3562204e-06
   8.7892529e+01   7.5357520e-06
   8.7948122e+01   6.6824201e-06
   8.8003715e+01   6.7499132e-06
   8.8059308e+01   6.6093126e-06
   8.8114901e+01   6.3326711e-06
   8.8170494e+01   6.7897689e-06
   8.8226087e+01   6.7096062e-06
   8.8281680e+01   6.5456197e-06
   8.8337273e+01   6.2281451e-06
   8.8392866e+01   5.8113923e-06
   8.8448459e+01   5.8872321e-06
   8.8504052e+01   5.9887831e-06
   8.8559645e+01   6.3590796e-06
   8.8615238e+01   6.6358568e-06
   8.8670831e+01   6.2966824e-06
   8.8726424e+01   5.7824025e-06
   8.8782017e+01   5.9988960e-06
   8.8837610e+01   5.8587767e-06
   8.8893203e+01   5.3691286e-06
   8.8948796e+01   5.9655859e-06
   8.9004389e+01   5.6352430e-06
   8.9059982e+01   6.3956804e-06
   8.9115575e+01   6.3513891e-06
   8.9171168e+01   6.8371023e-06
   8.9226761e+01   6.3797440e-06
   8.9282354e+01   5.6039190e-06
   8.9337947e+01   5.7929458e-06
   8.9393540e+01   6.0556761e-06
   8.9449133e+01   6.3320671e-06
   8.9504726e+01   6.7276528e-06
   8.9560319e+01   6.9021998e-06
   8.9615912e+01   6.0074446e-06
   8.9671505e+01   5.3892837e-06
   8.9727098e+01   1.1160653e-05
   8.9782691e+01   1.7162738e-05
   8.9838284e+01   7.3493827e-06
   8.9893877e+01   6.6858302e-06
   8.9949470e+01   6.8442805e-06
   9.0005063e+01   6.7295777e-06
   9.0060656e+01   6.2396208e-06
   9.0116249e+01   6.6391827e-06
   9.0171842e+01   6.7739860e-06
   9.0227435e+01   1.3495764e-05
   9.0283028e+01   1.3993561e-05
   9.0338621e+01   6.0335090e-06
   9.0394214e+01   6.3461691e-06
   9.0449807e+01   7.0767780e-06
   9.0505400e+01   7.2258975e-06
   9.0560993e+01   6.2275944e-06
   9.0616586e+01   5.6035380e-06
   9.0672179e+01   7.0592971e-06
   9.0727772e+01   7.2052580e-06
   9.0783365e+01   6.8059929e-06
   9.0838958e+01   6.0777758e-06
   9.0894551e+01   5.4656836e-06
   9.0950144e+01   5.6004303e-06
   9.1005737e+01   6.6726786e-06
   9.1061330e+01   6.7564256e-06
   9.1116923e+01   6.7562056e-06
   9.1172516e+01   6.7919183e-06
   9.1228109e+01   6.8554128e-06
   9.1283702e+01   6.8515488e-06
   9.1339295e+01   6.7298832e-06
   9.1394888e+01   6.5987832e-06
   9.1450481e+01   6.5513653e-06
   9.1506074e+01   6.5450781e-06
   9.1561667e+01   6.6724419e-06
   9.1617260e+01   6.5703516e-06
   9.1672853e+01   6.7823251e-06
   9.1728446e+01   6.0659072e-06
   9.1784039e+01   5.4338229e-06
   9.1839632e+01   6.3172127e-06
   9.1895225e+01   6.5995992e-06
   9.1950818e+01   5.9272249e-06
   9.2006411e+01   6.2413367e-06
   9.2062004e+01   6.8096309e-06
   9.2117597e+01   6.0109231e-06
   9.2173190e+01   6.2156376e-06
   9.2228783e+01   6.4434493e-06
   9.2284376e+01   6.5254402e-06
   9.2339969e+01   7.2681810e-06
   9.2395562e+01   8.1507338e-06
   9.2451155e+01   7.2811752e-06
   9.2506748e+01   6.4060394e-06
   9.2562341e+01   6.0179962e-06
   9.2617934e+01   7.1466518e-06
   9.2673527e+01   6.5155410e-06
   9.2729120e+01   6.2979552e-06
   9.2784713e+01   6.3315263e-06
   9.2840306e+01   6.3114881e-06
   9.2895899e+01   7.1037093e-06
   9.2951492e+01   6.7657706e-06
   9.3007085e+01   6.1759188e-06
   9.3062678e+01   6.3290381e-06
   9.3118271e+01   7.6493176e-06
   9.3173864e+01   7.4839014e-06
   9.3229457e+01   7.7689148e-06
   9.3285050e+01   7.1540390e-06
   9.3340643e+01   6.4644873e-06
   9.3396236e+01   7.2379463e-06
   9.3451829e+01   6.4473148e-06
   9.3507422e+01   6.2627647e-06
   9.3563015e+01   7.2793540e-06
   9.3618608e+01   6.4734084e-06
   9.3674201e+01   6.1892781e-06
   9.3729794e+01   6.3285479e-06
   9.3785387e+01   6.1466837e-06
   9.3840980e+01   5.8483152e-06
   9.3896573e+01   6.3807226e-06
   9.3952166e+01   6.6202084e-06
   9.4007759e+01   5.7607914e-06
   9.4063352e+01   6.3048416e-06
   9.4118945e+01   6.0394369e-06
   9.4174538e+01   7.0995981e-06
   9.4230131e+01   6.9640323e-06
   9.4285724e+01   6.6074028e-06
   9.4341317e+01   5.8307422e-06
   9.4396910e+01   5.7336769e-06
   9.4452503e+01   6.6595601e-06
   9.4508096e+01   6.5358436e-06
   9.4563689e+01   6.0838135e-06
   9.4619282e+01   6.2942844e-06
   9.4674875e+01   6.6673478e-06
   9.4730468e+01   7.1395887e-06
   9.4786061e+01   6.9524576e-06
   9.4841654e+01   6.5979244e-06
   9.4897247e+01   6.9373529e-06
   9.4952840e+01   6.4119448e-06
   9.5008433e+01   6.9840459e-06
   9.5064026e+01   6.8663657e-06
   9.5119619e+01   6.5992767e-06
   9.5175212e+01   6.0315043e-06
   9.5230805e+01   7.0655472e-06
   9.5286398e+01   7.8219968e-06
   9.5341991e+01   6.1613348e-06
   9.5397584e+01   7.3132219e-06
   9.5453177e+01   7.9648493e-05
   9.5508770e+01   2.2525286e-04
   9.5564363e+01   1.3706742e-04
   9.5619956e+01   4.6309940e-05
   9.5675549e+01   9.0801013e-06
   9.5731142e+01   6.9182222e-06
   9.5786735e+01   6.6697822e-06
   9.5842328e+01   6.9412582e-06
   9.5897921e+01   9.7039722e-06
   9.5953514e+01   4.8984764e-05
   9.6009107e+01   7.2352511e-05
   9.6064700e+01   3.7697159e-05
   9.6120293e+01   1.3489615e-05
   9.6175886e+01   6.4977317e-06
   9.6231479e+01   6.7828571e-06
   9.6287072e+01   6.4242214e-06
   9.6342665e+01   6.5984348e-06
   9.6398258e+01   6.6257800e-06
   9.6453851e+01   6.7320448e-06
   9.6509444e+01   6.8254546e-06
   9.6565037e+01   6.3364285e-06
   9.6620630e+01   6.8579923e-06
   9.6676223e+01   6.7105501e-06
   9.6731816e+01   5.9786050e-06
   9.6787409e+01   5.7709046e-06
   9.6843002e+01   6.0221542e-06
   9.6898595e+01   6.2685638e-06
   9.6954188e+01   6.3340257e-06
   9.7009781e+01   6.4796625e-06
   9.7065374e+01   6.6907857e-06
   9.7120967e+01   7.1162558e-06
   9.7176560e+01   7.3916474e-06
   9.7232153e+01   6.2588507e-06
   9.7287746e+01   5.2091840e-06
   9.7343339e+01   5.3555224e-06
   9.7398932e+01   6.1299908e-06
   9.7454525e+01   6.7106884e-06
   9.7510118e+01   6.8556064e-06
   9.7565711e+01   7.4285575e-06
   9.7621304e+01   1.2993747e-05
   9.7676897e+01   1.2789127e-05
   9.7732490e+01   7.7802139e-06
   9.7788083e+01   6.5427679e-06
   9.7843676e+01   6.3992875e-06
   9.7899269e+01   6.2707778e-06
   9.7954862e+01   6.2787446e-06
   9.8010455e+01   5.7532412e-06
   9.8066048e+01   9.6262502e-06
   9.8121641e+01   2.1410687e-05
   9.8177234e+01   1.3969252e-05
   9.8232827e+01   7.1427581e-06
   9.8288420e+01   7.0557506e-06
   9.8344013e+01   6.0997050e-06
   9.8399606e+01   6.4415286e-06
   9.8455199e+01   6.9491610e-06
   9.8510792e+01   6.5512825e-06
   9.8566385e+01   6.3288312e-06
   9.8621978e+01   6.4019747e-06
   9.8677571e+01   6.4476718e-06
   9.8733164e+01   6.6095415e-06
   9.8788757e+01   6.1459474e-06
   9.8844350e+01   6.3839030e-06
   9.8899943e+01   5.9347225e-06
   9.8955536e+01   6.4935104e-06
   9.9011129e+01   6.4038302e-06
   9.9066722e+01   5.7981672e-06
   9.9122315e+01   7.0049444e-06
   9.9177908e+01   6.4916212e-06
   9.9233501e+01   5.9250854e-06
   9.9289094e+01   6.2114212e-06
   9.9344687e+01   6.6228358e-06
   9.9400280e+01   5.8028338e-06
   9.9455873e+01   5.9754162e-06
   9.9511466e+01   6.0820758e-06
   9.9567059e+01   5.9626247e-06
   9.9622652e+01   6.1579920e-06
   9.9678245e+01   5.5061147e-06
   9.9733838e+01   1.3347963e-05
   9.9789431e+01   2.2497613e-05
   9.9845024e+01   7.9592965e-06
   9.9900617e+01   6.0116183e-06
   9.9956210e+01   5.4644090e-06
   1.0001180e+02   6.0676584e-06
   1.0006740e+02   6.2207788e-06
   1.0012299e+02   6.7680415e-06
   1.0017858e+02   6.0752122e-06
   1.0023417e+02   1.1521540e-05
   1.0028977e+02   1.1315082e-05
   1.0034536e+02   6.7297540e-06
   1.0040095e+02   6.4596379e-06
   1.0045655e+02   6.0282359e-06
   1.0051214e+02   5.8517968e-06
   1.0056773e+02   6.0296819e-06
   1.0062333e+02   6.0276967e-06
   1.0067892e+02   5.6552564e-06
   1.0073451e+02   6.2083564e-06
   1.0079010e+02   6.5431651e-06
   1.0084570e+02   6.7407825e-06
   1.0090129e+02   7.0442306e-06
   1.0095688e+02   6.9875372e-06
   1.0101248e+02   6.6270549e-06
   1.0106807e+02   6.8028999e-06
   1.0112366e+02   6.6719767e-06
   1.0117926e+02   6.0828164e-06
   1.0123485e+02   6.1122127e-06
   1.0129044e+02   6.4051206e-06
   1.0134603e+02   6.5692772e-06
   1.0140163e+02   6.4051667e-06
   1.0145722e+02   6.0518662e-06
   1.0151281e+02   6.9346277e-06
   1.0156841e+02   5.8405900e-06
   1.0162400e+02   5.9363183e-06
   1.0167959e+02   6.4074729e-06
   1.0173519e+02   6.3954224e-06
   1.0179078e+02   6.5271374e-06
   1.0184637e+02   5.7389532e-06
   1.0190196e+02   5.9103945e-06
   1.0195756e+02   5.9143744e-06
   1.0201315e+02   1.4537354e-05
   1.0206874e+02   6.8883494e-05
   1.0212434e+02   6.9784397e-05
   1.0217993e+02   1.2054928e-05
   1.0223552e+02   6.7130408e-06
   1.0229112e+02   6.5150737e-06
   1.0234671e+02   9.0356688e-06
   1.0240230e+02   1.0068815e-05
   1.0245789e+02   7.0463348e-06
   1.0251349e+02   3.3321854e-05
   1.0256908e+02   1.0043395e-04
   1.0262467e+02   5.5509537e-05
   1.0268027e+02   9.7111019e-06
   1.0273586e+02   7.1103737e-06
   1.0279145e+02   6.5052689e-06
   1.0284705e+02   6.5119649e-06
   1.0290264e+02   7.0285509e-06
   1.0295823e+02   6.7479010e-06
   1.0301382e+02   6.5235100e-06
   1.0306942e+02   6.6723069e-06
   1.0312501e+02   6.6700854e-06
   1.0318060e+02   7.8853941e-06
   1.0323620e+02   7.7204657e-06
   1.0329179e+02   6.8730578e-06
   1.0334738e+02   6.6586646e-06
   1.0340298e+02   7.0017911e-06
   1.0345857e+02   6.5936330e-06
   1.0351416e+02   6.4984587e-06
   1.0356975e+02   6.7133293e-06
   1.0362535e+02   7.2711302e-06
   1.0368094e+02   7.5702103e-06
   1.0373653e+02   7.0293884e-06
   1.0379213e+02   6.6366505e-06
   1.0384772e+02   5.9505236e-06
   1.0390331e+02   6.3911386e-06
   1.0395891e+02   7.2924391e-06
   1.0401450e+02   8.0987295e-06
   1.0407009e+02   7.8703728e-06
   1.0412568e+02   6.5269326e-06
   1.0418128e+02   6.0622814e-06
   1.0423687e+02   6.8860483e-06
   1.0429246e+02   6.0441127e-06
   1.0434806e+02   5.3938538e-06
   1.0440365e+02   5.7173324e-06
   1.0445924e+02   6.3343863e-06
   1.0451484e+02   7.5536429e-06
   1.0457043e+02   6.7723938e-06
   1.0462602e+02   6.1680661e-06
   1.0468161e+02   6.0054599e-06
   1.0473721e+02   6.7267186e-06
   1.0479280e+02   7.6620917e-06
   1.0484839e+02   6.5053932e-06
   1.0490399e+02   6.0392278e-06
   1.0495958e+02   5.9443106e-06
   1.0501517e+02   6.4992739e-06
   1.0507077e+02   6.1587029e-06
   1.0512636e+02   6.6333257e-06
   1.0518195e+02   6.2447031e-06
   1.0523754e+02   7.5891564e-06
   1.0529314e+02   9.3780163e-06
   1.0534873e+02   6.8330137e-05
   1.0540432e+02   1.8201711e-04
   1.0545992e+02   8.2789423e-05
   1.0551551e+02   1.2479022e-05
   1.0557110e+02   7.4090020e-06
   1.0562670e+02   6.9010316e-06
   1.0568229e+02   6.4912520e-06
   1.0573788e+02   6.1434324e-06
   1.0579347e+02   9.7426030e-06
   1.0584907e+02   6.0562087e-05
   1.0590466e+02   8.2491111e-05
   1.0596025e+02   2.4133578e-05
   1.0601585e+02   6.3174887e-06
   1.0607144e+02   5.6946379e-06
   1.0612703e+02   6.1801209e-06
   1.0618263e+02   6.7730436e-06
   1.0623822e+02   6.8311028e-06
   1.0629381e+02   7.1905471e-06
   1.0634940e+02   6.7589099e-06
   1.0640500e+02   6.7645137e-06
   1.0646059e+02   6.4598476e-06
   1.0651618e+02   6.0619584e-06
   1.0657178e+02   5.5519304e-06
   1.0662737e+02   6.3724869e-06
   1.0668296e+02   6.6370292e-06
   1.0673856e+02   6.1916821e-06
   1.0679415e+02   6.5419891e-06
   1.0684974e+02   6.6422172e-06
   1.0690533e+02   6.5372132e-06
   1.0696093e+02   6.3151638e-06
   1.0701652e+02   6.9289986e-06
   1.0707211e+02   6.7936658e-06
   1.0712771e+02   6.7376623e-06
   1.0718330e+02   6.9250868e-06
   1.0723889e+02   6.5756174e-06
   1.0729449e+02   5.9743483e-06
   1.0735008e+02   6.1161455e-06
   1.0740567e+02   6.0393281e-06
   1.0746126e+02   5.7976432e-06
   1.0751686e+02   5.9495117e-06
   1.0757245e+02   6.2877377e-06
   1.0762804e+02   5.9333393e-06
   1.0768364e+02   6.4468042e-06
   1.0773923e+02   5.9900252e-06
   1.0779482e+02   5.7703643e-06
   1.0785042e+02   5.8816571e-06
   1.0790601e+02   5.6115516e-06
   1.0796160e+02   5.4134823e-06
   1.0801719e+02   5.9165297e-06
   1.0807279e+02   7.0992029e-06
   1.0812838e+02   9.5081037e-06
   1.0818397e+02   6.6469989e-06
   1.0823957e+02   6.2859561e-06
   1.0829516e+02   6.8110695e-06
   1.0835075e+02   6.5275212e-06
   1.0840635e+02   7.4091812e-06
   1.0846194e+02   7.5983638e-06
   1.0851753e+02   5.9668121e-06
   1.0857312e+02   6.8380736e-06
   1.0862872e+02   7.1635761e-06
   1.0868431e+02   7.2058480e-06
   1.0873990e+02   6.5120769e-06
   1.0879550e+02   6.1806281e-06
   1.0885109e+02   6.7483141e-06
   1.0890668e+02   7.5828088e-06
   1.0896228e+02   7.0009758e-06
   1.0901787e+02   6.2065605e-06
   1.0907346e+02   6.1298141e-06
   1.0912905e+02   7.3303059e-06
   1.0918465e+02   7.5309322e-06
   1.0924024e+02   7.6671490e-06
   1.0929583e+02   7.6907506e-06
   1.0935143e+02   6.5315920e-06
   1.0940702e+02   5.8566752e-06
   1.0946261e+02   6.3367941e-06
   1.0951821e+02   6.5784507e-06
   1.0957380e+02   6.2315846e-06
   1.0962939e+02   6.1781952e-06
   1.0968498e+02   6.2924060e-06
   1.0974058e+02   1.1729972e-05
   1.0979617e+02   1.3974306e-05
   1.0985176e+02   6.6258441e-06
   1.0990736e+02   5.6767564e-06
   1.0996295e+02   5.7104705e-06
   1.1001854e+02   5.7345663e-06
   1.1007414e+02   5.6974662e-06
   1.1012973e+02   5.8892630e-06
   1.1018532e+02   6.5812221e-06
   1.1024091e+02   1.4008068e-05
   1.1029651e+02   1.1914674e-05
   1.1035210e+02   6.6666402e-06
   1.1040769e+02   6.3717021e-06
   1.1046329e+02   6.2049364e-06
   1.1051888e+02   7.8590255e-06
   1.1057447e+02   7.1174589e-06
   1.1063007e+02   6.5589016e-06
   1.1068566e+02   6.1790079e-06
   1.1074125e+02   5.9006812e-06
   1.1079684e+02   6.0938640e-06
   1.1085244e+02   6.5964082e-06
   1.1090803e+02   6.7457408e-06
   1.1096362e+02   7.2946417e-06
   1.1101922e+02   6.6436713e-06
   1.1107481e+02   6.2641125e-06
   1.1113040e+02   6.3673882e-06
   1.1118600e+02   6.5142130e-06
   1.1124159e+02   5.8451624e-06
   1.1129718e+02   6.2635046e-06
   1.1135277e+02   6.6263250e-06
   1.1140837e+02   6.2930756e-06
   1.1146396e+02   6.6142718e-06
   1.1151955e+02   6.1332029e-06
   1.1157515e+02   6.3175834e-06
   1.1163074e+02   6.7303601e-06
   1.1168633e+02   6.0208087e-06
   1.1174193e+02   6.1898228e-06
   1.1179752e+02   5.9661078e-06
   1.1185311e+02   6.1908682e-06
   1.1190870e+02   7.2404173e-06
   1.1196430e+02   7.1990945e-06
   1.1201989e+02   6.2097007e-06
   1.1207548e+02   5.4482343e-06
   1.1213108e+02   5.8843619e-06
   1.1218667e+02   6.2640477e-06
   1.1224226e+02   6.0336833e-06
   1.1229786e+02   6.7329426e-06
   1.1235345e+02   6.7583281e-06
   1.1240904e+02   6.3235137e-06
   1.1246463e+02   5.4230890e-06
   1.1252023e+02   5.5832900e-06
   1.1257582e+02   6.5111418e-06
   1.1263141e+02   6.2318424e-06
   1.1268701e+02   6.3370601e-06
   1.1274260e+02   6.3391450e-06
   1.1279819e+02   5.9201388e-06
   1.1285379e+02   6.0849106e-06
   1.1290938e+02   6.6243856e-06
   1.1296497e+02   6.7799256e-06
   1.1302056e+02   6.3517788e-06
   1.1307616e+02   6.0438747e-06
   1.1313175e+02   7.3055005e-06
   1.1318734e+02   6.9191770e-06
   1.1324294e+02   6.7438470e-06
   1.1329853e+02   6.1101777e-06
   1.1335412e+02   6.5813745e-06
   1.1340972e+02   6.8103309e-06
   1.1346531e+02   6.7671046e-06
   1.1352090e+02   5.9789499e-06
   1.1357649e+02   5.8112832e-06
   1.1363209e+02   6.7943700e-06
   1.1368768e+02   6.3717049e-06
   1.1374327e+02   6.1312601e-06
   1.1379887e+02   6.2716058e-06
   1.1385446e+02   6.5787017e-06
   1.1391005e+02   6.4056931e-06
   1.1396565e+02   7.4269803e-06
   1.1402124e+02   6.9100260e-06
   1.1407683e+02   5.7507670e-06
   1.1413242e+02   6.0129213e-06
   1.1418802e+02   6.3456378e-06
   1.1424361e+02   6.1402303e-06
   1.1429920e+02   5.8928929e-06
   1.1435480e+02   6.1476294e-06
   1.1441039e+02   6.2996880e-06
   1.1446598e+02   6.9527713e-06
   1.1452158e+02   6.7683162e-06
   1.1457717e+02   6.1218984e-06
   1.1463276e+02   5.9268036e-06
   1.1468835e+02   6.3868612e-06
   1.1474395e+02   1.0411718e-05
   1.1479954e+02   1.0866447e-05
   1.1485513e+02   6.3187319e-06
   1.1491073e+02   6.3344001e-06
   1.1496632e+02   6.4678569e-06
   1.1502191e+02   5.9970858e-06
   1.1507751e+02   5.8813856e-06
   1.1513310e+02   6.7072492e-06
   1.1518869e+02   7.0914511e-06
   1.1524428e+02   1.0851174e-05
   1.1529988e+02   9.2693810e-06
   1.1535547e+02   6.5929127e-06
   1.1541106e+02   6.7465344e-06
   1.1546666e+02   6.3696418e-06
   1.1552225e+02   6.0679224e-06
   1.1557784e+02   5.6134280e-06
   1.1563344e+02   5.6242876e-06
   1.1568903e+02   6.0396265e-06
   1.1574462e+02   6.2204741e-06
   1.1580021e+02   7.1065677e-06
   1.1585581e+02   6.3768724e-06
   1.1591140e+02   5.6665219e-06
   1.1596699e+02   6.6186625e-06
   1.1602259e+02   6.8984240e-06
   1.1607818e+02   6.8480174e-06
   1.1613377e+02   6.4908899e-06
   1.1618937e+02   6.2589023e-06
   1.1624496e+02   6.8294875e-06
   1.1630055e+02   6.7321851e-06
   1.1635614e+02   6.6887735e-06
   1.1641174e+02   6.7895963e-06
   1.1646733e+02   6.2083604e-06
   1.1652292e+02   6.2083158e-06
   1.1657852e+02   6.1839558e-06
   1.1663411e+02   6.3379055e-06
   1.1668970e+02   6.3194810e-06
   1.1674530e+02   6.5209052e-06
   1.1680089e+02   6.3983939e-06
   1.1685648e+02   6.7387467e-06
   1.1691207e+02   6.2012232e-06
   1.1696767e+02   6.1241188e-06
   1.1702326e+02   6.0414716e-06
   1.1707885e+02   5.9403482e-06
   1.1713445e+02   6.5558056e-06
   1.1719004e+02   6.3325660e-06
   1.1724563e+02   6.5629176e-06
   1.1730123e+02   6.4839934e-06
   1.1735682e+02   6.3010886e-06
   1.1741241e+02   5.8950727e-06
   1.1746800e+02   6.3514810e-06
   1.1752360e+02   6.5960679e-06
   1.1757919e+02   6.1356744e-06
   1.1763478e+02   6.1406735e-06
   1.1769038e+02   6.0859587e-06
   1.1774597e+02   6.0145030e-06
   1.1780156e+02   6.1153837e-06
   1.1785716e+02   5.9977849e-06
   1.1791275e+02   5.9983599e-06
   1.1796834e+02   5.4020056e-06
   1.1802393e+02   5.8240997e-06
   1.1807953e+02   6.4242510e-06
   1.1813512e+02   5.8111893e-06
   1.1819071e+02   6.1793995e-06
   1.1824631e+02   5.9485681e-06
   1.1830190e+02   5.8678048e-06
   1.1835749e+02   5.8976695e-06
   1.1841309e+02   6.2145783e-06
   1.1846868e+02   6.0384981e-06
   1.1852427e+02   5.7620903e-06
   1.1857986e+02   5.9315369e-06
   1.1863546e+02   6.3138096e-06
   1.1869105e+02   6.6487993e-06
   1.1874664e+02   6.5946369e-06
   1.1880224e+02   6.1016164e-06
   1.1885783e+02   5.8265624e-06
   1.1891342e+02   6.3634523e-06
   1.1896902e+02   6.2783793e-06
   1.1902461e+02   6.8233070e-06
   1.1908020e+02   6.5715043e-06
   1.1913579e+02   6.2054412e-06
   1.1919139e+02   6.2643880e-06
   1.1924698e+02   6.4446386e-06
   1.1930257e+02   5.9439194e-06
   1.1935817e+02   6.0637368e-06
   1.1941376e+02   6.7839535e-06
   1.1946935e+02   6.7016439e-06
   1.1952495e+02   6.1991584e-06
   1.1958054e+02   6.5513708e-06
   1.1963613e+02   5.9113039e-06
   1.1969172e+02   5.8325801e-06
   1.1974732e+02   7.3725247e-06
   1.1980291e+02   8.2222709e-06
   1.1985850e+02   6.1149297e-06
   1.1991410e+02   6.1861330e-06
   1.1996969e+02   6.9515393e-06
   1.2002528e+02   6.9045957e-06
   1.2008088e+02   6.8218672e-06
   1.2013647e+02   6.7073273e-06
   1.2019206e+02   6.5687420e-06
   1.2024765e+02   7.1563224e-06
   1.2030325e+02   7.5713162e-06
   1.2035884e+02   6.2286566e-06
   1.2041443e+02   5.9172926e-06
   1.2047003e+02   6.2155296e-06
   1.2052562e+02   7.0572335e-06
   1.2058121e+02   6.8973222e-06
